panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
082143203_p887,82,82169_082143203,82169_082143203_r16,1.0207661963306625,44.06422661085007,6.455,6.712,15.91,209.6,0.9581,082143203.jpg,0541_6332,stage2a_spatial,contains
082143263_p888,82,82097_082143263,82097_082143263_r2,0.937369602188358,43.97602354260595,50.691,52.328,14.37,160.08,0.9798,082143263.jpg,0534_6322,stage2a_spatial,contains
082143267_p889,82,82108_082143267,82108_082143267_r6,1.2277179705593595,44.09496257045915,5.961,6.286,18.51,235.78,0.9552,082143267.jpg,0558_6335,stage2a_spatial,contains
082143267_p890,82,82108_082143267,82108_082143267_r4,1.2277919889148559,44.09488794995815,7.033,7.409,18.34,236.27,0.971,082143267.jpg,0558_6335,stage2a_spatial,contains
08214329_p891,82,82084_08214329,82084_08214329_r5,0.9781993145176918,44.295279691913905,20.287,21.188,16.77,245.48,0.9731,08214329.jpg,0538_6358,stage2a_spatial,contains
082143330_p892,82,82048_082143330,82048_082143330_r6,1.286247617007686,43.87123404018126,17.836,19.114,21.07,173.92,0.9751,082143330.jpg,0562_6310,stage2a_spatial,contains
082143429_p893,82,82085_082143429,82085_082143429_r1,1.2875093037035745,43.97996879011521,20.168,21.64,21.25,151.45,0.9746,082143429.jpg,0562_6322,stage2a_spatial,contains
082143494_p894,82,82037_082143494,82037_082143494_r4,1.5469294775048568,44.164741684638436,20.825,22.167,20.04,159.77,0.9514,082143494.jpg,0583_6342,stage2a_spatial,contains
08214351_p895,82,82107_08214351,82107_08214351_r0,0.9093599737174516,43.908010997028,24.725,25.783,16.47,203.41,0.974,08214351.jpg,0532_6315,stage2a_spatial,contains
082143531_p896,82,82126_082143531,82126_082143531_r2,1.564340188229324,44.165153154280894,31.97,33.659,18.23,215.47,0.9719,082143531.jpg,0585_6342,stage2a_spatial,contains
082143552_p897,82,82170_082143552,82170_082143552_r1,0.9995441829581494,44.16058015135264,3.991,4.079,11.92,86.74,0.9671,082143552.jpg,0540_6343,stage2a_spatial,contains
082143552_p898,82,82170_082143552,82170_082143552_r1,0.9995462045965319,44.160536085286026,2.796,2.858,11.92,86.74,0.9551,082143552.jpg,0540_6343,stage2a_spatial,contains
082143559_p899,82,82180_082143559,82180_082143559_r10,1.020531373644722,43.92198314100779,8.289,8.697,17.6,229.88,0.9306,082143559.jpg,0541_6316,stage2a_spatial,contains
082143742_p900,82,82192_082143742,82192_082143742_r1,1.5360231537978226,43.95126186693148,17.974,18.897,17.98,131.67,0.9234,082143742.jpg,0582_6319,stage2a_spatial,contains
08214383_p901,82,82144_08214383,82144_08214383_r5,1.3594092061828968,44.16602358499056,5.577,5.77,14.88,98.82,0.9534,08214383.jpg,0568_6343,stage2a_spatial,contains
08214383_p902,82,82144_08214383,82144_08214383_r5,1.3594017482534766,44.16597956120825,9.708,10.044,14.88,98.82,0.9812,08214383.jpg,0568_6343,stage2a_spatial,contains
